Category,Data.Carbohydrate,Data.Fiber,Data.Kilocalories,Data.Protein,Data.Sugar Total,Data.Water,Data.Fat.Saturated Fat,Data.Fat.Total Lipid
TURKEY SAUSAGE,-0.794379818,-0.4573698,-0.142099348,1.220371996951976,-0.459118213,0.32112502084417804,-0.159641096,0.009423428
BOLOGNA,-0.58759981,-0.4573698,0.30215865997611524,0.031710664,-0.459118213,0.040013049,0.5523978353744876,0.7572671416803679
BOLOGNA,-0.639939848,-0.4573698,0.6762706664618852,-0.06482075,-0.459118213,-0.141213072,0.9837450300431063,1.236763355435714
CEREALS RTE,1.942045812206501,6.584638039386868,0.2320126587600333,0.20300660412671867,0.651989728,-1.726697609,-0.405867199,-0.327684317
CEREALS RTE,2.2833618323949163,0.5280306170649518,1.079610173454356,-0.236116691,2.3027180446301676,-1.753377217,-0.380281357,-0.376364135
CEREALS RTE,2.5244208790506657,-0.072823281,0.9919276719342536,-0.641170075,2.4903813858816597,-1.698716556,-0.462457061,-0.543701012
CEREALS RTE,2.1543546973345005,9.877317740913213,0.1735576577466318,-0.378074653,1.4529222729960634,-1.698065834,-0.440483338,-0.495021193
CEREALS RTE,2.330541584645583,0.14348412674507965,1.0620736731503353,-0.626974279,2.6454690164783705,-1.714333888,0.13143548244771608,-0.267443041
CEREALS RTE,2.3456538490383747,0.14348412674507965,1.0620736731503353,-0.623188733,2.708495493009948,-1.714333888,0.087789046,-0.282655484
CEREALS RTE,2.1071749450838335,0.19155245242551527,1.1439106745690975,-0.368610789,1.8863180407560003,-1.714333888,0.10283954141944052,-0.068464282
CEREALS RTE,1.9582638520426676,1.970080155548403,0.8574811696034299,0.031710664,-0.174436631,-1.673338392,-0.357103594,-0.266834543
CEREALS RTE,2.377352745081791,-0.000720821,0.9393181710221921,-0.546531434,1.945803755392835,-1.704247695,-0.201180463,-0.449383863
CEREALS RTE,2.445542230756583,-0.072823281,1.0386916727449749,-0.709309897,2.656799616144378,-1.701319445,0.056183006,-0.370279158
CEREALS RTE,2.4002054375782076,0.5039964828253809,1.0503826729476553,-0.725398466,2.609352815155329,-1.72084111,-0.500685319,-0.321599339
CEREALS RTE,2.3058459330768746,3.700539190744458,0.6587341661578647,-0.434857838,1.0103203086033006,-1.730601942,-0.19470875,-0.378189628
CEREALS RTE,2.3408621554504165,0.5039964828253809,0.8574811696034299,-0.409305404,0.24904493,-1.714333888,-0.443342932,-0.524229084
CEREALS RTE,2.4164234774143742,0.14348412674507965,0.822408169,-0.414983723,0.284453087,-1.673338392,-0.472089378,-0.58994684
CEREALS RTE,2.478715494057832,-0.192994066,1.044537172846315,-0.311827604,-0.026430523,-1.698065834,-0.494514616,-0.607593274
CEREALS RTE,1.8521094094786679,2.594968102,1.0620736731503353,-0.283436012,1.8070038445102734,-1.698065834,0.41739489273047103,0.2199636432717761
CEREALS RTE,2.3836188059275827,-0.289130703,0.8399446692994097,-0.407412632,0.082626598,-1.677893447,-0.446503536,-0.549177491
CEREALS RTE,2.1912138787803332,1.705704336426385,0.6587341661578647,-0.378074653,1.8778201588131156,-1.567921403,-0.440483338,-0.522403591
CEREALS RTE,2.1174955158886672,3.7486076875480925,0.5710516646377624,-0.094158729,0.74475913,-1.698065834,-0.440483338,-0.504148659
CEREALS RTE,2.1690983699128337,3.772641936,0.5827426648404426,-0.150941914,0.8793101002328434,-1.675290559,-0.440483338,-0.491978705
CEREALS RTE,2.430798558178249,0.28768904634475095,1.0094641722382742,-0.718773761,2.72761593,-1.698065834,-0.214725909,-0.376364135
CEREALS RTE,2.2280730602261665,1.9460459071465859,0.717189167,-0.18879737,1.0280243871790111,-1.60045751,-0.446503536,-0.528488569
CEREALS RTE,2.486087330346999,-0.385267326,0.9568546713262127,-0.567351935,2.3027180446301676,-1.701319445,-0.455533833,-0.57108341
CEREALS RTE,2.445542230756583,-0.289130703,1.056228173048995,-0.699846033,2.656799616144378,-1.698065834,-0.365230862,-0.38853409
CEREALS RTE,2.395045152175791,0.33575737178484494,1.0503826729476553,-0.725398466,1.9011896721269086,-1.72409472,-0.452072219,-0.423218461
CEREALS RTE,1.168371593658462,1.705704336426385,1.5706321819669289,0.36483868056682933,0.9572080728761692,-1.619979175,0.11006377915289955,0.8381973401949124
CEREALS RTE,2.1580406154790834,1.6576360681875852,0.8107171687927086,0.1405451009393075,0.4338754861006198,-1.698065834,-0.454781309,-0.513276125
CEREALS RTE,2.20964347,1.6576360681875852,0.8457901694007495,-0.094158729,0.7872489454595477,-1.691558613,-0.410382348,-0.449383863
CEREALS RTE,2.0559406828741253,1.2490553292255542,1.0094641722382742,-0.026965294,1.8169180853147198,-1.72409472,-0.500685319,-0.299693421
CEREALS RTE,2.482401412202416,0.14348412674507965,1.0211551724409542,-0.548424207,2.2531465707977794,-1.746869996,-0.410382348,-0.498063682
CEREALS RTE,2.338650604563666,0.38382569746528056,0.9685456715288927,-0.421608428,0.9699550314037382,-1.730601942,-0.262887494,-0.414699492
CEREALS RTE,2.258297589,1.6816700877842268,0.8574811696034299,-0.31277399,0.23204903063200283,-1.704898417,-0.413994466,-0.41530799
CEREALS RTE,2.0736330899681255,1.1288845438654538,0.8925541702114708,-0.10456898,0.9203835568631868,-1.655768894,-0.377271258,-0.358717701
CEREALS RTE,2.2612463235274167,0.6722355364242816,1.0913011736570364,-0.37618188,2.368577238884868,-1.692534696,-0.410081338,-0.404963529
CEREALS RTE,2.0880081707320004,6.416399213872118,0.3898411614962174,0.16136560200177796,1.2687998288984745,-1.704573056,-0.455533833,-0.498063682
CEREALS RTE,1.8830711218931677,1.2009870607464126,1.2199021758865198,-0.058196046,1.3672345978406337,-1.723769359,0.6943240058464024,0.1566798790198014
CEREALS RTE,2.3755097860094994,-0.217028229,1.0503826729476553,-0.409305404,1.6653712159045895,-1.72409472,-0.458844942,-0.524229084
CEREALS RTE,2.2649322416719997,0.33575737178484494,0.6587341661578647,-0.311827604,0.48273878050222746,-1.698065834,-0.455533833,-0.540658523
CEREALS RTE,2.3397563800070413,0.095415801,1.079610173454356,-0.614671256,2.6114772181885106,-1.730601942,0.1675566711150115,-0.256490082
CEREALS RTE,2.0570464583175005,2.210421726268604,0.594433665,-0.227599213,1.6582895575641057,-1.510332492,-0.447557071,-0.492587202
CEREALS RTE,2.0378796839656674,2.450763296988805,0.5652061645364221,-0.157566619,1.5279875286244293,-1.531155601,-0.441988388,-0.473723773
CEREALS RTE,2.3541314607709163,-0.217028229,0.9451636711235323,-0.430125905,0.065630665,-1.714333888,-0.448309596,-0.527880071
CEREALS RTE,2.347496808110666,-0.265096541,0.9743911716302329,-0.393216835,0.21080412281523425,-1.661300032,-0.468176249,-0.567432423
CEREALS RTE,2.4407505371686242,-0.120891607,0.9510091712248725,-0.378074653,-0.459118213,-1.668457976,-0.452523734,-0.57108341
CEREALS RTE,1.8226220643220015,0.11944999250550886,0.9276271708195116,1.0888242856936403,0.4544122144157913,-1.698065834,-0.448008586,-0.531531057
CEREALS RTE,2.5229465117928322,-0.265096541,0.9217816707181719,-0.690382169,2.9329833502744225,-1.698065834,-0.473594428,-0.580210876
CEREALS RTE,2.554645407836249,-0.024754984,0.8574811696034299,-0.629813438,2.2828895630212753,-1.689281085,-0.490300477,-0.610027265
CEREALS RTE,2.486087330346999,0.4318940231457162,0.9743911716302329,-0.434857838,3.506595387778482,-1.714333888,-0.455533833,-0.513276125
CEREALS RTE,2.5561197750940825,-0.4573698,1.0386916727449749,-0.520032615,3.3578812360914747,-1.701319445,-0.470584329,-0.540658523
CEREALS RTE,1.9413086285775845,2.1142849609858283,1.0386916727449749,0.079029984,-0.130530524,-1.675941281,-0.346718753,-0.262575059
CEREALS RTE,2.401311213021583,0.6241672681854813,0.8165626688940488,-0.406466245,0.00118783,-1.68179778,-0.500685319,-0.619763229
CEREALS RTE,2.0504118056572507,1.705704336426385,0.6587341661578647,-0.409305404,0.7213897519130104,-1.70880275,-0.439429803,-0.524229084
CEREALS RTE,2.4002054375782076,0.33575737178484494,1.0503826729476553,-0.725398466,2.609352815155329,-1.730601942,-0.399847001,-0.321599339
CEREALS RTE,2.386567540443249,-0.4573698,1.079610173454356,-0.51056875,-0.459118213,-1.714333888,-0.500685319,-0.370279158
CEREALS RTE,2.1993228986984166,1.3932602485848842,0.9627001714275529,-0.111193685,1.1753223152636174,-1.671386226,-0.430098496,-0.39644456
CEREALS RTE,2.1945312051104584,2.1383192093876455,0.8165626688940488,-0.094158729,0.24904493,-1.714333888,-0.451319695,-0.504148659
CEREALS RTE,2.6593254831424153,-0.024754984,1.015309672339614,-0.661990576,2.6284729820742805,-1.766391661,-0.475852002,-0.605159283
CEREALS RTE,1.033835581381171,3.1717880091494077,0.9451636711235323,1.7134393175677516,0.093249052,-1.613471954,-0.225261256,0.025244369
CEREALS RTE,1.3475072154852112,1.9941141756257277,0.8867086701101305,1.4721107825254813,1.3006672241551525,-1.685051391,-0.295998583,-0.152436969
CEREALS RTE,2.0640497027922087,0.28768904634475095,1.272511676798581,-0.449053634,1.9755467483244937,-1.728975137,-0.411586387,0.039848314246925254
CEREALS RTE,2.2774643633635834,1.7778068535476856,0.9276271708195116,-0.387538517,1.0060713672777766,-1.714333888,-0.420767189,-0.415916488
CEREALS RTE,2.2605091398984998,1.1529186778646832,0.8750176699074506,-0.33927281,2.1639181337476066,-1.718238221,-0.405265179,-0.400704045
CEREALS RTE,2.1827362670477917,1.9460459071465859,0.8574811696034299,-0.094158729,0.4848632508109078,-1.711405638,-0.427088397,-0.423218461
CEREALS,2.139611024756167,-0.072823281,0.8808631700087908,-0.207725099,-0.413795773,-1.470313079,-0.477357052,-0.552828478
CEREALS,-0.320002153,-0.385267326,-0.942932862,-0.906158271,-0.452036582,0.9812826496968967,-0.496922695,-0.614286749
CEREALS,2.110860863228417,0.6962697853067814,0.711343667,-0.242741396,-0.438581483,-1.521069407,-0.485634824,-0.566823926
CEREALS,-0.239280546,-0.241062392,-0.890323361,-0.888176929,-0.454869234,0.8859518536131874,-0.497825725,-0.614286749
CEREALS,1.8992891617293344,0.5520647510641812,0.8516356695020897,-0.248419714,-0.308279456,-1.548399738,-0.235796602,-0.262575059
CEREALS,-0.277982686,-0.265096541,-0.86694136,-0.889123315,-0.430083525,0.8807460763526438,-0.454329794,-0.558913455
CEREALS,2.056677866503042,0.816440571,0.7522621677793073,-0.108354525,-0.439997808,-1.55816057,-0.464564131,-0.52544608
CEREALS,-0.255867177,-0.217028229,-0.884477861,-0.85883895,-0.454161071,0.8787939098799395,-0.494063101,-0.605767781
CEREALS,2.242816733,-0.289130703,0.8750176699074506,-0.444321702,-0.450620256,-1.454045025,-0.480216646,-0.595423319
CEREALS,-0.37418515,-0.433335643,-0.983851362,-0.955370364,-0.457701887,1.0512352816354553,-0.496621686,-0.619763229
CEREALS,2.025347562274084,0.45592815714494533,0.8750176699074506,-0.046839409,-0.44495495,-1.441030582,-0.46486514,-0.534573546
CEREALS,-0.388928822,-0.337199015,-0.983851362,-0.897640793,-0.456993724,1.0382208384840952,-0.495568151,-0.612461256
CEREALS,1.9700587901053344,0.21558658642474454,0.822408169,-0.075231001,-0.430791687,-1.457298636,-0.469530794,-0.546743501
CEREALS,-0.381556986,-0.337199015,-0.972160362,-0.898587179,-0.459118213,1.0219527845448957,-0.495568151,-0.613678251
CEREALS,1.988488380828251,0.33575737178484494,0.8516356695020897,-0.037375545,-0.430791687,-1.457298636,-0.46727322,-0.540658523
CEREALS,-0.312261725,-0.313164852,-0.925396361,-0.866410041,-0.454161071,0.9503733472124181,-0.494966131,-0.61124426
CEREALS,1.992174298972834,0.095415801,0.822408169,-0.122550322,-0.459118213,-1.447537803,-0.470132814,-0.552828478
CEREALS,-0.237806179,-0.385267326,-0.86694136,-0.860731723,-0.459118213,0.8755402990920997,-0.495568151,-0.613678251
CEREALS,2.2133293876478333,0.14348412674507965,0.8925541702114708,-0.387538517,-0.459118213,-1.535385295,-0.500685319,-0.558913455
CEREALS,-0.082997616,-0.385267326,-0.773413359,-0.889123315,-0.459118213,0.7519030891541829,-0.494063101,-0.607593274
CEREALS,2.080636334442834,-0.000720821,0.8691721698061103,-0.037375545,-0.439997808,-1.454045025,-0.488644923,-0.595423319
CEREALS,-0.408464189,-0.385267326,-1.007233363,-0.906158271,-0.456285561,1.064249724786815,-0.49918027,-0.621588722
CEREALS,2.0548349074307506,0.5520647510641812,0.7697986680833275,0.01940764,-0.412379444,-1.551653349,-0.452373229,-0.498063682
CEREALS,-0.21163616,-0.241062392,-0.84355936,-0.823822653,-0.449912093,0.8397505804258605,-0.490300477,-0.599682803
CEREALS,1.992174298972834,0.5039964828253809,0.822408169,0.076190825,-0.381220266,-1.476820301,-0.455684338,-0.548568994
CEREALS,1.8594812457678347,2.1383192093876455,0.9627001714275529,0.2086849225983014,1.9521772350107007,-1.590696678,-0.397438922,-0.303344407
CEREALS,-0.304152705,0.11944999250550886,-0.87278686,-0.813412402,-0.015808069,0.8950619638191395,-0.474346952,-0.564998433
CEREALS,1.700986765550752,1.970080155548403,0.9276271708195116,0.20395299053864924,-0.389010061,-1.442982748,-0.333624822,-0.229107684
CEREALS,-0.352069641,-0.048789118,-0.87278686,-0.800162993,-0.439997808,0.9246698219884826,-0.454028784,-0.53335655
CEREALS,1.695457888333877,1.9460459071465859,0.9042451704141512,0.16325837482563887,-0.352185579,-1.458274719,-0.269359207,-0.245537123
CEREALS,-0.364233171,-0.048789118,-0.890323361,-0.816251562,-0.426542708,0.938334987,-0.460500497,-0.543092514
CEREALS,2.077687599927167,1.4413286314666134,0.8457901694007495,-0.283436012,2.0569853476034026,-1.590696678,-0.390214684,-0.358717701
CEREALS,-0.139392164,-0.024754984,-0.779258859,-0.868302814,0.1144939596533649,0.7603624772025668,-0.475550992,-0.564998433
CEREALS,2.0426713775536256,1.1288845438654538,0.8750176699074506,-0.227599213,1.9273916326455038,-1.58223729,-0.379077317,-0.341679764
CEREALS,-0.001170234,-0.024754984,-0.662348857,-0.813412402,0.2079714729341406,0.6054906037013865,-0.4666712,-0.546135003
CEREALS,1.9803793609101676,1.1288845438654538,0.8516356695020897,-0.195422075,1.6958222530078688,-1.572151097,-0.375013684,-0.331943801
CEREALS,-0.055721822,-0.024754984,-0.697421857,-0.815305175,0.1144939596533649,0.6487636271796575,-0.46727322,-0.547351998
CEREALS,2.0183443177993756,1.0327478925045828,0.8165626688940488,-0.306149285,2.1122222561738733,-1.52790199,-0.380281357,-0.366019674
CEREALS,-0.045401251,-0.072823281,-0.703267357,-0.844643154,0.22567555150985114,0.6604766260158812,-0.470885339,-0.556479464
CEREALS,1.8631671639124177,2.763207156265472,0.7054981669685858,0.29385969967204395,-0.459118213,-1.47356669,-0.500685319,-0.498063682
CEREALS,-0.381556986,0.11944999250550886,-0.978005862,-0.832340131,-0.459118213,1.0056847306056962,-0.492859062,-0.607593274
CEREALS,1.8594812457678347,3.844744224506376,0.594433665,0.32225129202995806,-0.459118213,-1.499595576,-0.451620705,-0.491978705
CEREALS,-0.289409033,0.35979156322570977,-0.931241861,-0.78502081,-0.459118213,0.8950619638191395,-0.492708557,-0.601508297
CEREALS RTE,2.275989996,0.6482014024250522,1.015309672339614,-0.359146925,2.5718199851605683,-1.740362774,-0.392472258,-0.406789022
CEREALS RTE,2.3755097860094994,0.31172323778561567,0.9217816707181719,-0.567351935,2.231901730327326,-1.710104194,-0.425432843,-0.455468841
CEREALS RTE,2.2243871420815835,0.8645088389056821,1.1380651744677572,-0.586279663,2.8692485590529038,-1.714333888,-0.259877395,-0.090370201
CEREALS,1.992174298972834,2.619002350828047,0.7990261685900282,0.19922105847899685,-0.345812109,-1.584189457,-0.43596819,-0.449383863
CEREALS,-0.359441477,0.19155245242551527,-0.960469362,-0.851267859,-0.459118213,0.9829094550908171,-0.489397448,-0.595423319
CEREALS,1.9774306263945007,1.8258751217864855,0.711343667,0.01940764,-0.429375362,-1.47356669,-0.455533833,-0.504148659
CEREALS,-0.289409033,-0.072823281,-0.925396361,-0.851267859,-0.453452908,0.9243444609096982,-0.491655022,-0.601508297
CEREALS RTE,2.0212930523150425,1.8018408731443272,0.8516356695020897,0.4982791646490261,-0.362808025,-1.67561592,-0.438978289,-0.495021193
CEREALS RTE,2.1086493123416674,2.426729048586988,0.6821161665632254,0.035496209215025054,-0.392550878,-1.5972039,-0.43295809,-0.491370207
CEREALS RTE,2.2649322416719997,2.2825240148250705,0.6996526668672458,-0.065767137,-0.395383532,-1.662276115,-0.470584329,-0.558913455
CEREALS,-0.270979442,0.23962077786560926,-0.87278686,-0.756629218,-0.459118213,0.8560186343650604,-0.489848963,-0.577168387
CEREALS RTE,2.5155746755036654,-0.048789118,1.0620736731503353,-0.444321702,-0.459118213,-1.698065834,-0.481119675,-0.595423319
CEREALS RTE,2.139611024756167,0.6001331339459106,0.8399446692994097,0.35064288438787217,-0.459118213,-1.698065834,-0.470584329,-0.552828478
CEREALS,-0.31521046,-0.409301485,-0.937087362,-0.908051043,-0.459118213,0.9796558443029768,-0.496170171,-0.613678251
CEREALS,-0.370499232,-0.433335643,-0.983851362,-0.955370364,-0.457701887,1.0512352816354553,-0.49767522,-0.619763229
CEREALS,-0.381556986,-0.337199015,-0.972160362,-0.898587179,-0.459118213,1.0219527845448957,-0.496019666,-0.613678251
CEREALS,2.080636334442834,-0.000720821,0.8691721698061103,-0.037375545,-0.459118213,-1.454045025,-0.488644923,-0.595423319
CEREALS,-0.21163616,-0.241062392,-0.84355936,-0.823822653,-0.449912093,0.8397505804258605,-0.491504517,-0.599682803
CEREALS,2.150668779189917,0.576099,0.89839967,-0.037375545,1.2687998288984745,-1.577682235,-0.431152031,-0.546135003
CEREALS,-0.306732848,0.023313341384979258,-0.87278686,-0.810573243,-0.015808069,0.8950619638191395,-0.472841903,-0.566823926
CEREALS,-0.361653028,0.023313341384979258,-0.942932862,-0.8484287,-0.441414135,0.9829094550908171,-0.486989369,-0.598465808
CEREALS,-0.270979442,0.35979156322570977,-0.87278686,-0.756629218,-0.459118213,0.8560186343650604,-0.489848963,-0.577168387
CEREALS,-0.381556986,0.11944999250550886,-0.978005862,-0.832340131,-0.459118213,1.0056847306056962,-0.492257042,-0.607593274
CEREALS RTE,2.20964347,1.0087137585053534,0.9743911716302329,-0.283436012,1.5237385872989053,-1.68179778,-0.305028881,-0.309429385
CEREALS RTE,2.301791423117833,1.2971237121072836,0.9451636711235323,-0.35252222,1.9875853921621214,-1.711405638,-0.363725812,-0.404355031
CEREALS RTE,2.2944195868286665,1.8499093704286438,0.7697986680833275,-0.30236374,1.1200855419523068,-1.60045751,-0.455533833,-0.510233637
CEREALS RTE,2.113809597744084,0.45592815714494533,0.9510091712248725,-0.415930109,1.0138610704980437,-1.561414181,-0.410382348,-0.352024226
CEREALS RTE,2.0017576861487507,0.5039964828253809,1.2432841762918803,-0.409305404,2.373534359,-1.70880275,-0.249342048,0.084268649
CEREALS RTE,2.1027518433103336,1.5614993024241264,0.8165626688940488,-0.217188963,1.5308202456393891,-1.605663288,-0.398341951,-0.342288262
CEREALS,1.9125584670498341,2.426729048586988,0.6587341661578647,0.028871504331511977,-0.416628423,-1.435499444,-0.422422744,-0.468855791
CEREALS RTE,2.052991948358459,1.345191980346084,1.0503826729476553,-0.180279893,1.6009283805114503,-1.702620889,-0.363725812,-0.12809706
CEREALS RTE,2.4197408037444994,0.45592815714494533,1.079610173454356,-0.72445208,2.8692485590529038,-1.684400669,-0.35605006,-0.412873999
CEREALS RTE,2.5045169210699156,-0.024754984,1.0270006725422944,-0.690382169,2.833840401901483,-1.730601942,-0.430851021,-0.467638795
CEREALS RTE,2.127447494879042,1.0327478925045828,0.8925541702114708,-0.195422075,1.3906039758952664,-1.655768894,-0.387806605,-0.381840615
CEREALS RTE,2.287416342353958,0.023313341384979258,1.1146831740623968,-0.653473099,2.583858898808354,-1.706199861,0.3707383573685479,-0.172517395
CEREALS RTE,1.6825571748278354,0.792406322,1.4420311797374454,0.073351666,0.9869509305486681,-1.75109969,-0.166564324,0.4706647093469062
CEREALS RTE,2.0931684561344173,1.2490553292255542,0.9217816707181719,0.004265458,0.6810244740052849,-1.706199861,-0.365230862,-0.362977185
CEREALS RTE,2.125235943992292,1.5134310339449843,0.9276271708195116,-0.047785795,1.0414795244291977,-1.714333888,-0.380281357,-0.353241221
CEREALS RTE,1.9660042801462927,1.9220116585044276,0.8867086701101305,0.13108123682000294,0.6980203731502146,-1.665529726,-0.363725812,-0.314905864
CEREALS READY TO EAT,2.3718238678649164,0.40785983170485135,0.9860821718329134,-0.460410271,2.320422123205878,-1.708477389,-0.421670219,-0.484068234
CEREALS RTE,1.9287765068860008,1.104850409625883,1.1497561746704377,-0.149049141,1.656165154530924,-1.680496336,0.5483342016494168,0.063579726
CEREALS RTE,2.200060082327333,0.8645088389056821,0.9568546713262127,-0.187850984,1.3134141826827215,-1.714333888,-0.312554128,-0.378189628
CEREALS RTE,2.1956369805538336,0.888542973,0.9919276719342536,-0.295739035,1.9203098390458602,-1.68179778,-0.113887591,-0.288740462
CEREALS,1.9715331573631678,0.6962697853067814,0.8516356695020897,-0.274918534,-0.397508019,-1.576706152,-0.133453234,-0.290565955
CEREALS READY TO EAT,2.5229465117928322,-0.4573698,0.9802366717315731,-0.725398466,2.8458790457391108,-1.714333888,-0.500685319,-0.524229084
CEREALS,1.959738219300501,0.9366113560269824,0.9685456715288927,-0.284382398,1.7503508468883988,-1.587768428,-0.261683454,-0.168257911
CEREALS,-0.294569318,-0.192994066,-0.86694136,-0.903319111,-0.058297885,0.9025452686311712,-0.457339893,-0.543092514
CEREALS,1.9217732624112926,1.1288845438654538,0.8457901694007495,-0.201100394,-0.459118213,-1.531480962,-0.359210664,-0.291174453
CEREALS,1.6858745011579606,1.897977638907786,0.8457901694007495,0.18975719435969207,-0.381928428,-1.499920937,-0.312102613,-0.194423313
CEREALS,2.0117096651391257,0.23962077786560926,0.7522621677793073,-0.016555043,-0.437873318,-1.41630314,-0.464564131,-0.568040921
CEREALS,1.5255370618685857,2.9795147069083483,0.8399446692994097,0.5711509183676724,-0.357850887,-1.506102798,-0.285463237,-0.140875513
CEREALS,2.020924460500584,2.0421824441048693,0.7347256674752867,-0.024126135,-0.412379444,-1.481700717,-0.429947991,-0.489544714
CEREALS,-0.179937264,0.095415801,-0.744185858,-0.700792419,-0.459118213,0.7089554267546962,-0.44936313,-0.516927112
CEREALS,0.071810946,0.047347476,-0.609739356,-0.772717787,-0.459118213,0.5023511417268611,-0.455533833,-0.519361103
CEREALS,-0.518304549,-0.048789118,-1.036460863,-0.8484287,-0.459118213,1.1023169710045415,-0.475099477,-0.568040921
CEREALS,-0.379345435,-0.36123317,-0.989696862,-0.89574802,-0.459118213,1.0346418666174715,-0.49918027,-0.621588722
CEREALS,-0.277614094,-0.241062392,-0.87278686,-0.897640793,-0.447787603,0.8882293811646751,-0.431754051,-0.563172939
CEREALS RTE,2.1543546973345005,1.2971237121072836,0.8574811696034299,-0.094158729,1.7439773679786958,-1.728324414,-0.500685319,-0.382449113
CEREALS,-0.518304549,-0.048789118,-1.036460863,-0.8484287,-0.459118213,1.099388721295486,-0.475099477,-0.568040921
CEREALS,-0.380082619,-0.36123317,-0.989696862,-0.89574802,-0.459118213,1.0307375336720639,-0.49918027,-0.621588722
CEREALS RTE,2.290733668684083,0.7683721877851526,0.8808631700087908,-0.311827604,1.0421877038599785,-1.691558613,-0.470584329,-0.461553818
CEREALS RTE,2.288522117797333,0.8645088389056821,0.9451636711235323,-0.35252222,1.7298140512977283,-1.725721526,-0.500685319,-0.348981737
CEREALS RTE,2.2770957715491247,10.910786312350483,-0.118717347,-0.409305404,-0.459118213,-1.691883974,-0.443643942,-0.423218461
CEREALS RTE,2.1543546973345005,1.0327478925045828,0.9451636711235323,-0.180279893,1.8586997213758434,-1.641778367,-0.363725812,-0.404355031
CEREALS RTE,2.3589231543588745,0.14348412674507965,0.8925541702114708,-0.467981362,0.3198612441505911,-1.712381722,-0.440483338,-0.527880071
CEREALS RTE,2.0201872768716673,1.7297385850685434,0.5184421637257008,-0.524764547,1.9875853921621214,-1.510983214,-0.455985348,-0.515101618
CEREALS,-0.297149461,0.071381667,-0.931241861,-0.843696767,-0.459118213,0.9236937387521305,-0.486236844,-0.597248812
CEREALS,-0.297886644,0.071381667,-0.931241861,-0.844643154,-0.459118213,0.9191386836491546,-0.486387349,-0.597248812
CEREALS RTE,2.043777152997001,11.55970873595462,-0.165481348,0.028871504331511977,-0.432916177,-1.698065834,-0.410382348,-0.412873999
CEREALS RTE,2.1580406154790834,1.609567799708443,0.6470431659551843,-0.359146925,1.0421877038599785,-1.486581133,-0.440483338,-0.516318614
CEREALS RTE,2.043777152997001,2.667070619307189,0.7581076678806471,0.000479912,0.9572080728761692,-1.698065834,-0.380281357,-0.412873999
CEREALS RTE,2.4105260083830413,-0.168959904,0.9159361706168316,-0.449053634,0.3573938716106924,-1.686678196,-0.462306556,-0.547960496
CEREALS RTE,2.0201872768716673,1.897977638907786,0.8399446692994097,-0.35252222,1.4720427104333351,-1.550351904,-0.363725812,-0.238843648
CEREALS RTE,2.1543546973345005,0.9366113560269824,0.9451636711235323,-0.35252222,1.3431570396470571,-1.665529726,-0.363725812,-0.294216941
CEREALS RTE,2.2770957715491247,0.5039964828253809,1.0503826729476553,-0.409305404,2.609352815155329,-1.72084111,-0.500685319,-0.321599339
CEREALS RTE,2.274147037033458,0.576099,1.0094641722382742,-0.364825243,2.5760690610370895,-1.72409472,-0.421218704,-0.408614515
CEREALS RTE,2.481664228573499,-0.241062392,1.0503826729476553,-0.725398466,2.8458790457391108,-1.72995122,-0.425432843,-0.423218461
CEREALS RTE,2.305108749447958,0.5039964828253809,0.8574811696034299,-0.409305404,0.013226608601324963,-1.72084111,-0.422874259,-0.524229084
CEREALS RTE,2.4628660460361242,0.5039964828253809,1.0503826729476553,-0.725398466,2.609352815155329,-1.72995122,-0.396535892,-0.425043954
CEREALS RTE,2.4002054375782076,0.7443380535455817,1.0503826729476553,-0.725398466,2.8458790457391108,-1.737109164,-0.500685319,-0.321599339
CEREALS RTE,2.1444027183441254,0.45592815714494533,1.2432841762918803,-0.541799502,1.8884427143075022,-1.709778833,-0.286667276,-0.055077332
CEREALS RTE,2.4794526776867487,-0.241062392,1.0503826729476553,-0.725398466,2.8458790457391108,-1.72995122,-0.422121734,-0.423218461
CEREALS RTE,2.4002054375782076,0.33575737178484494,1.0503826729476553,-0.725398466,1.6653712159045895,-1.72084111,-0.500685319,-0.321599339
CEREALS RTE,2.1543546973345005,0.7443380535455817,0.9685456715288927,-0.283436012,1.9068548370548333,-1.577031513,-0.372756109,-0.345939249
CEREALS RTE,2.4219523546312494,0.33575737178484494,1.0503826729476553,-0.725398466,0.9572080728761692,-1.718563582,-0.432657081,-0.423218461
CEREALS RTE,2.2170153057924167,0.792406322,0.8516356695020897,-0.378074653,1.3112896443903792,-1.603711121,-0.425432843,-0.425043954
CEREALS RTE,2.2170153057924167,1.0808162753863122,0.9568546713262127,-0.30236374,1.5945549016017473,-1.68179778,-0.289978385,-0.321599339
CEREALS RTE,1.896340427213668,1.2971237121072836,0.7990261685900282,-0.179333506,1.7361875302074312,-1.512610019,-0.380281357,-0.291174453
CEREALS RTE,2.150668779189917,1.633601819305085,0.711343667,-0.150941914,1.0988407014818533,-1.541892516,-0.440483338,-0.540658523
CEREALS RTE,2.3275928501299163,-0.409301485,1.044537172846315,-0.586279663,1.7361875302074312,-1.68179778,-0.365230862,-0.345939249
CEREALS RTE,2.1543546973345005,1.8739433900252858,0.6704251663605449,-0.179333506,0.8580652597623899,-1.551653349,-0.440483338,-0.504148659
CEREALS RTE,2.086165211659709,2.931446438429207,0.7756441681846677,0.3260368376776799,-0.327399868,-1.698065834,-0.461403527,-0.540050025
